# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.0625e-01,9.8332e-02,9.2015e-02,8.6690e-02,8.2249e-02,7.8420e-02,7.5107e-02,7.2054e-02,6.9446e-02,6.7178e-02,6.5060e-02,6.2988e-02,6.1157e-02,5.9615e-02,5.8091e-02,5.6734e-02,5.5257e-02,5.4192e-02,5.3067e-02,5.1917e-02,4.7311e-02,4.3969e-02,4.0392e-02,3.8497e-02,3.6572e-02,3.4874e-02,3.3544e-02,3.2204e-02,3.1031e-02,2.9067e-02,2.8680e-02,2.8040e-02,2.7384e-02,2.6393e-02,2.5905e-02
1.0619e-01,9.8273e-02,9.1960e-02,8.6638e-02,8.2199e-02,7.8373e-02,7.5062e-02,7.2009e-02,6.9403e-02,6.7139e-02,6.5020e-02,6.2945e-02,6.1123e-02,5.9580e-02,5.8057e-02,5.6697e-02,5.5221e-02,5.4154e-02,5.3032e-02,5.1888e-02,4.7282e-02,4.3942e-02,4.0366e-02,3.8469e-02,3.6552e-02,3.4852e-02,3.3524e-02,3.2185e-02,3.1013e-02,2.9031e-02,2.8662e-02,2.8023e-02,2.7365e-02,2.6376e-02,2.5888e-02
1.0613e-01,9.8214e-02,9.1904e-02,8.6586e-02,8.2149e-02,7.8326e-02,7.5017e-02,7.1964e-02,6.9360e-02,6.7100e-02,6.4981e-02,6.2904e-02,6.1089e-02,5.9546e-02,5.8022e-02,5.6661e-02,5.5186e-02,5.4115e-02,5.2996e-02,5.1860e-02,4.7253e-02,4.3914e-02,4.0339e-02,3.8442e-02,3.6532e-02,3.4831e-02,3.3504e-02,3.2167e-02,3.0995e-02,2.8995e-02,2.8644e-02,2.8006e-02,2.7346e-02,2.6360e-02,2.5871e-02
1.0606e-01,9.8155e-02,9.1849e-02,8.6535e-02,8.2099e-02,7.8279e-02,7.4972e-02,7.1919e-02,6.9317e-02,6.7060e-02,6.4942e-02,6.2862e-02,6.1056e-02,5.9512e-02,5.7987e-02,5.6624e-02,5.5151e-02,5.4077e-02,5.2961e-02,5.1832e-02,4.7224e-02,4.3887e-02,4.0313e-02,3.8414e-02,3.6512e-02,3.4809e-02,3.3485e-02,3.2148e-02,3.0977e-02,2.8960e-02,2.8626e-02,2.7989e-02,2.7327e-02,2.6344e-02,2.5854e-02
1.0600e-01,9.8096e-02,9.1794e-02,8.6483e-02,8.2050e-02,7.8233e-02,7.4927e-02,7.1874e-02,6.9274e-02,6.7021e-02,6.4903e-02,6.2820e-02,6.1022e-02,5.9478e-02,5.7953e-02,5.6588e-02,5.5116e-02,5.4039e-02,5.2926e-02,5.1803e-02,4.7196e-02,4.3860e-02,4.0286e-02,3.8387e-02,3.6493e-02,3.4788e-02,3.3465e-02,3.2129e-02,3.0959e-02,2.8926e-02,2.8609e-02,2.7973e-02,2.7308e-02,2.6328e-02,2.5837e-02
1.0594e-01,9.8038e-02,9.1738e-02,8.6432e-02,8.2000e-02,7.8186e-02,7.4883e-02,7.1829e-02,6.9231e-02,6.6982e-02,6.4865e-02,6.2778e-02,6.0988e-02,5.9443e-02,5.7918e-02,5.6551e-02,5.5081e-02,5.4000e-02,5.2891e-02,5.1775e-02,4.7167e-02,4.3832e-02,4.0260e-02,3.8359e-02,3.6473e-02,3.4766e-02,3.3445e-02,3.2110e-02,3.0941e-02,2.8893e-02,2.8591e-02,2.7956e-02,2.7290e-02,2.6312e-02,2.5821e-02
1.0587e-01,9.7979e-02,9.1683e-02,8.6381e-02,8.1950e-02,7.8139e-02,7.4838e-02,7.1785e-02,6.9188e-02,6.6943e-02,6.4826e-02,6.2737e-02,6.0955e-02,5.9409e-02,5.7884e-02,5.6515e-02,5.5046e-02,5.3962e-02,5.2856e-02,5.1747e-02,4.7139e-02,4.3805e-02,4.0234e-02,3.8332e-02,3.6454e-02,3.4745e-02,3.3426e-02,3.2091e-02,3.0923e-02,2.8860e-02,2.8573e-02,2.7940e-02,2.7271e-02,2.6297e-02,2.5804e-02
1.0581e-01,9.7920e-02,9.1628e-02,8.6329e-02,8.1901e-02,7.8093e-02,7.4793e-02,7.1740e-02,6.9145e-02,6.6903e-02,6.4787e-02,6.2696e-02,6.0921e-02,5.9375e-02,5.7850e-02,5.6479e-02,5.5011e-02,5.3923e-02,5.2821e-02,5.1719e-02,4.7110e-02,4.3778e-02,4.0208e-02,3.8305e-02,3.6434e-02,3.4724e-02,3.3406e-02,3.2071e-02,3.0905e-02,2.8829e-02,2.8556e-02,2.7923e-02,2.7252e-02,2.6281e-02,2.5787e-02
1.0575e-01,9.7862e-02,9.1573e-02,8.6278e-02,8.1851e-02,7.8047e-02,7.4749e-02,7.1696e-02,6.9103e-02,6.6864e-02,6.4748e-02,6.2655e-02,6.0888e-02,5.9341e-02,5.7815e-02,5.6442e-02,5.4977e-02,5.3885e-02,5.2786e-02,5.1691e-02,4.7082e-02,4.3750e-02,4.0181e-02,3.8278e-02,3.6415e-02,3.4703e-02,3.3386e-02,3.2052e-02,3.0887e-02,2.8799e-02,2.8538e-02,2.7907e-02,2.7233e-02,2.6266e-02,2.5771e-02
1.0568e-01,9.7804e-02,9.1519e-02,8.6227e-02,8.1802e-02,7.8000e-02,7.4704e-02,7.1652e-02,6.9060e-02,6.6825e-02,6.4710e-02,6.2614e-02,6.0855e-02,5.9307e-02,5.7781e-02,5.6406e-02,5.4942e-02,5.3846e-02,5.2751e-02,5.1664e-02,4.7054e-02,4.3723e-02,4.0155e-02,3.8252e-02,3.6396e-02,3.4682e-02,3.3367e-02,3.2032e-02,3.0869e-02,2.8769e-02,2.8521e-02,2.7891e-02,2.7214e-02,2.6251e-02,2.5755e-02
1.0562e-01,9.7745e-02,9.1464e-02,8.6176e-02,8.1753e-02,7.7954e-02,7.4660e-02,7.1608e-02,6.9017e-02,6.6785e-02,6.4671e-02,6.2573e-02,6.0822e-02,5.9273e-02,5.7747e-02,5.6370e-02,5.4908e-02,5.3808e-02,5.2716e-02,5.1636e-02,4.7026e-02,4.3696e-02,4.0130e-02,3.8226e-02,3.6377e-02,3.4661e-02,3.3347e-02,3.2013e-02,3.0851e-02,2.8741e-02,2.8503e-02,2.7874e-02,2.7196e-02,2.6235e-02,2.5739e-02
1.0556e-01,9.7687e-02,9.1409e-02,8.6125e-02,8.1704e-02,7.7908e-02,7.4616e-02,7.1564e-02,6.8975e-02,6.6746e-02,6.4633e-02,6.2532e-02,6.0789e-02,5.9239e-02,5.7713e-02,5.6334e-02,5.4874e-02,5.3770e-02,5.2681e-02,5.1608e-02,4.6998e-02,4.3668e-02,4.0104e-02,3.8200e-02,3.6358e-02,3.4640e-02,3.3327e-02,3.1993e-02,3.0833e-02,2.8714e-02,2.8486e-02,2.7858e-02,2.7177e-02,2.6220e-02,2.5723e-02
1.0549e-01,9.7629e-02,9.1355e-02,8.6075e-02,8.1655e-02,7.7862e-02,7.4572e-02,7.1521e-02,6.8933e-02,6.6707e-02,6.4594e-02,6.2492e-02,6.0756e-02,5.9205e-02,5.7679e-02,5.6298e-02,5.4839e-02,5.3731e-02,5.2646e-02,5.1580e-02,4.6971e-02,4.3641e-02,4.0078e-02,3.8174e-02,3.6339e-02,3.4619e-02,3.3308e-02,3.1974e-02,3.0815e-02,2.8687e-02,2.8469e-02,2.7842e-02,2.7159e-02,2.6206e-02,2.5707e-02
1.0543e-01,9.7571e-02,9.1300e-02,8.6024e-02,8.1606e-02,7.7816e-02,7.4528e-02,7.1477e-02,6.8890e-02,6.6667e-02,6.4556e-02,6.2451e-02,6.0723e-02,5.9171e-02,5.7645e-02,5.6261e-02,5.4805e-02,5.3693e-02,5.2611e-02,5.1553e-02,4.6943e-02,4.3614e-02,4.0052e-02,3.8148e-02,3.6320e-02,3.4598e-02,3.3288e-02,3.1954e-02,3.0797e-02,2.8663e-02,2.8452e-02,2.7826e-02,2.7140e-02,2.6191e-02,2.5691e-02
1.0537e-01,9.7513e-02,9.1246e-02,8.5974e-02,8.1557e-02,7.7771e-02,7.4483e-02,7.1434e-02,6.8848e-02,6.6628e-02,6.4518e-02,6.2411e-02,6.0690e-02,5.9137e-02,5.7611e-02,5.6225e-02,5.4771e-02,5.3655e-02,5.2577e-02,5.1525e-02,4.6916e-02,4.3587e-02,4.0027e-02,3.8122e-02,3.6302e-02,3.4578e-02,3.3268e-02,3.1934e-02,3.0779e-02,2.8639e-02,2.8434e-02,2.7810e-02,2.7122e-02,2.6176e-02,2.5675e-02
1.0531e-01,9.7456e-02,9.1192e-02,8.5923e-02,8.1508e-02,7.7725e-02,7.4439e-02,7.1391e-02,6.8806e-02,6.6588e-02,6.4480e-02,6.2371e-02,6.0658e-02,5.9103e-02,5.7577e-02,5.6189e-02,5.4738e-02,5.3616e-02,5.2542e-02,5.1498e-02,4.6888e-02,4.3559e-02,4.0001e-02,3.8097e-02,3.6283e-02,3.4557e-02,3.3249e-02,3.1914e-02,3.0761e-02,2.8616e-02,2.8417e-02,2.7794e-02,2.7103e-02,2.6162e-02,2.5659e-02
1.0524e-01,9.7398e-02,9.1138e-02,8.5873e-02,8.1459e-02,7.7679e-02,7.4396e-02,7.1348e-02,6.8764e-02,6.6549e-02,6.4441e-02,6.2332e-02,6.0625e-02,5.9069e-02,5.7543e-02,5.6153e-02,5.4704e-02,5.3578e-02,5.2508e-02,5.1470e-02,4.6861e-02,4.3532e-02,3.9976e-02,3.8072e-02,3.6265e-02,3.4537e-02,3.3229e-02,3.1894e-02,3.0743e-02,2.8595e-02,2.8400e-02,2.7778e-02,2.7085e-02,2.6147e-02,2.5644e-02
1.0518e-01,9.7340e-02,9.1084e-02,8.5823e-02,8.1411e-02,7.7634e-02,7.4352e-02,7.1305e-02,6.8722e-02,6.6509e-02,6.4403e-02,6.2292e-02,6.0592e-02,5.9035e-02,5.7510e-02,5.6118e-02,5.4670e-02,5.3540e-02,5.2473e-02,5.1442e-02,4.6834e-02,4.3505e-02,3.9951e-02,3.8047e-02,3.6246e-02,3.4516e-02,3.3209e-02,3.1874e-02,3.0725e-02,2.8575e-02,2.8383e-02,2.7762e-02,2.7067e-02,2.6133e-02,2.5629e-02
1.0512e-01,9.7283e-02,9.1030e-02,8.5772e-02,8.1362e-02,7.7589e-02,7.4308e-02,7.1263e-02,6.8680e-02,6.6470e-02,6.4365e-02,6.2253e-02,6.0560e-02,5.9001e-02,5.7476e-02,5.6082e-02,5.4637e-02,5.3502e-02,5.2439e-02,5.1415e-02,4.6807e-02,4.3478e-02,3.9926e-02,3.8023e-02,3.6228e-02,3.4496e-02,3.3190e-02,3.1854e-02,3.0706e-02,2.8557e-02,2.8366e-02,2.7746e-02,2.7048e-02,2.6119e-02,2.5613e-02
1.0506e-01,9.7226e-02,9.0976e-02,8.5722e-02,8.1314e-02,7.7543e-02,7.4264e-02,7.1220e-02,6.8638e-02,6.6431e-02,6.4327e-02,6.2214e-02,6.0528e-02,5.8967e-02,5.7442e-02,5.6046e-02,5.4604e-02,5.3464e-02,5.2405e-02,5.1388e-02,4.6780e-02,4.3451e-02,3.9901e-02,3.7999e-02,3.6210e-02,3.4476e-02,3.3170e-02,3.1834e-02,3.0688e-02,2.8540e-02,2.8349e-02,2.7730e-02,2.7030e-02,2.6105e-02,2.5598e-02
1.0499e-01,9.7168e-02,9.0922e-02,8.5673e-02,8.1265e-02,7.7498e-02,7.4221e-02,7.1178e-02,6.8596e-02,6.6391e-02,6.4290e-02,6.2175e-02,6.0495e-02,5.8933e-02,5.7409e-02,5.6010e-02,5.4570e-02,5.3426e-02,5.2371e-02,5.1360e-02,4.6754e-02,4.3424e-02,3.9876e-02,3.7975e-02,3.6192e-02,3.4456e-02,3.3151e-02,3.1814e-02,3.0670e-02,2.8523e-02,2.8332e-02,2.7715e-02,2.7012e-02,2.6091e-02,2.5583e-02
1.0493e-01,9.7111e-02,9.0869e-02,8.5623e-02,8.1217e-02,7.7453e-02,7.4177e-02,7.1136e-02,6.8554e-02,6.6352e-02,6.4252e-02,6.2136e-02,6.0463e-02,5.8899e-02,5.7375e-02,5.5974e-02,5.4537e-02,5.3388e-02,5.2337e-02,5.1333e-02,4.6727e-02,4.3397e-02,3.9851e-02,3.7951e-02,3.6174e-02,3.4436e-02,3.3131e-02,3.1794e-02,3.0652e-02,2.8509e-02,2.8316e-02,2.7699e-02,2.6995e-02,2.6077e-02,2.5568e-02
1.0487e-01,9.7054e-02,9.0815e-02,8.5573e-02,8.1169e-02,7.7408e-02,7.4133e-02,7.1094e-02,6.8513e-02,6.6312e-02,6.4214e-02,6.2098e-02,6.0431e-02,5.8865e-02,5.7342e-02,5.5939e-02,5.4504e-02,5.3350e-02,5.2303e-02,5.1305e-02,4.6700e-02,4.3370e-02,3.9826e-02,3.7927e-02,3.6155e-02,3.4416e-02,3.3112e-02,3.1774e-02,3.0634e-02,2.8495e-02,2.8299e-02,2.7683e-02,2.6977e-02,2.6064e-02,2.5554e-02
1.0481e-01,9.6997e-02,9.0762e-02,8.5523e-02,8.1121e-02,7.7363e-02,7.4090e-02,7.1052e-02,6.8471e-02,6.6273e-02,6.4176e-02,6.2060e-02,6.0399e-02,5.8831e-02,5.7308e-02,5.5903e-02,5.4472e-02,5.3312e-02,5.2270e-02,5.1278e-02,4.6674e-02,4.3343e-02,3.9802e-02,3.7904e-02,3.6137e-02,3.4397e-02,3.3092e-02,3.1754e-02,3.0616e-02,2.8482e-02,2.8282e-02,2.7668e-02,2.6959e-02,2.6050e-02,2.5539e-02
1.0475e-01,9.6940e-02,9.0708e-02,8.5474e-02,8.1073e-02,7.7318e-02,7.4046e-02,7.1011e-02,6.8429e-02,6.6233e-02,6.4139e-02,6.2022e-02,6.0366e-02,5.8798e-02,5.7275e-02,5.5868e-02,5.4439e-02,5.3275e-02,5.2236e-02,5.1250e-02,4.6648e-02,4.3316e-02,3.9777e-02,3.7881e-02,3.6119e-02,3.4377e-02,3.3073e-02,3.1733e-02,3.0598e-02,2.8471e-02,2.8265e-02,2.7653e-02,2.6942e-02,2.6037e-02,2.5524e-02
1.0469e-01,9.6883e-02,9.0655e-02,8.5424e-02,8.1025e-02,7.7273e-02,7.4003e-02,7.0969e-02,6.8388e-02,6.6194e-02,6.4101e-02,6.1984e-02,6.0334e-02,5.8764e-02,5.7241e-02,5.5832e-02,5.4406e-02,5.3237e-02,5.2203e-02,5.1223e-02,4.6621e-02,4.3289e-02,3.9753e-02,3.7858e-02,3.6102e-02,3.4358e-02,3.3053e-02,3.1713e-02,3.0580e-02,2.8460e-02,2.8248e-02,2.7637e-02,2.6924e-02,2.6024e-02,2.5510e-02
1.0462e-01,9.6826e-02,9.0602e-02,8.5375e-02,8.0977e-02,7.7229e-02,7.3960e-02,7.0928e-02,6.8347e-02,6.6154e-02,6.4064e-02,6.1947e-02,6.0302e-02,5.8730e-02,5.7208e-02,5.5797e-02,5.4374e-02,5.3200e-02,5.2170e-02,5.1195e-02,4.6595e-02,4.3262e-02,3.9729e-02,3.7836e-02,3.6084e-02,3.4338e-02,3.3034e-02,3.1693e-02,3.0562e-02,2.8451e-02,2.8231e-02,2.7622e-02,2.6907e-02,2.6011e-02,2.5495e-02
1.0456e-01,9.6770e-02,9.0549e-02,8.5326e-02,8.0929e-02,7.7184e-02,7.3917e-02,7.0887e-02,6.8305e-02,6.6115e-02,6.4026e-02,6.1910e-02,6.0271e-02,5.8696e-02,5.7175e-02,5.5761e-02,5.4341e-02,5.3163e-02,5.2137e-02,5.1168e-02,4.6569e-02,4.3235e-02,3.9705e-02,3.7813e-02,3.6066e-02,3.4319e-02,3.3014e-02,3.1673e-02,3.0543e-02,2.8443e-02,2.8214e-02,2.7607e-02,2.6890e-02,2.5998e-02,2.5481e-02
1.0450e-01,9.6713e-02,9.0496e-02,8.5276e-02,8.0881e-02,7.7139e-02,7.3873e-02,7.0846e-02,6.8264e-02,6.6075e-02,6.3989e-02,6.1873e-02,6.0239e-02,5.8663e-02,5.7142e-02,5.5726e-02,5.4309e-02,5.3126e-02,5.2104e-02,5.1141e-02,4.6543e-02,4.3208e-02,3.9681e-02,3.7791e-02,3.6048e-02,3.4300e-02,3.2995e-02,3.1653e-02,3.0525e-02,2.8435e-02,2.8198e-02,2.7592e-02,2.6873e-02,2.5985e-02,2.5467e-02
1.0444e-01,9.6657e-02,9.0443e-02,8.5227e-02,8.0834e-02,7.7095e-02,7.3830e-02,7.0806e-02,6.8223e-02,6.6036e-02,6.3952e-02,6.1836e-02,6.0207e-02,5.8629e-02,5.7109e-02,5.5691e-02,5.4276e-02,5.3089e-02,5.2072e-02,5.1113e-02,4.6518e-02,4.3182e-02,3.9657e-02,3.7769e-02,3.6030e-02,3.4281e-02,3.2976e-02,3.1633e-02,3.0507e-02,2.8429e-02,2.8181e-02,2.7577e-02,2.6856e-02,2.5972e-02,2.5453e-02
1.0438e-01,9.6601e-02,9.0390e-02,8.5178e-02,8.0786e-02,7.7051e-02,7.3787e-02,7.0765e-02,6.8182e-02,6.5996e-02,6.3914e-02,6.1800e-02,6.0175e-02,5.8595e-02,5.7076e-02,5.5656e-02,5.4244e-02,5.3052e-02,5.2039e-02,5.1086e-02,4.6492e-02,4.3155e-02,3.9634e-02,3.7748e-02,3.6013e-02,3.4262e-02,3.2956e-02,3.1612e-02,3.0489e-02,2.8423e-02,2.8164e-02,2.7562e-02,2.6840e-02,2.5959e-02,2.5439e-02
1.0432e-01,9.6544e-02,9.0337e-02,8.5130e-02,8.0739e-02,7.7006e-02,7.3744e-02,7.0725e-02,6.8141e-02,6.5957e-02,6.3877e-02,6.1764e-02,6.0143e-02,5.8562e-02,5.7043e-02,5.5621e-02,5.4212e-02,5.3016e-02,5.2007e-02,5.1058e-02,4.6466e-02,4.3128e-02,3.9610e-02,3.7726e-02,3.5995e-02,3.4244e-02,3.2937e-02,3.1592e-02,3.0470e-02,2.8419e-02,2.8147e-02,2.7547e-02,2.6823e-02,2.5947e-02,2.5425e-02
1.0426e-01,9.6488e-02,9.0285e-02,8.5081e-02,8.0691e-02,7.6962e-02,7.3701e-02,7.0685e-02,6.8100e-02,6.5918e-02,6.3840e-02,6.1728e-02,6.0112e-02,5.8528e-02,5.7010e-02,5.5586e-02,5.4180e-02,5.2979e-02,5.1975e-02,5.1031e-02,4.6441e-02,4.3102e-02,3.9587e-02,3.7705e-02,3.5977e-02,3.4225e-02,3.2918e-02,3.1572e-02,3.0452e-02,2.8415e-02,2.8130e-02,2.7533e-02,2.6807e-02,2.5934e-02,2.5411e-02
1.0420e-01,9.6432e-02,9.0232e-02,8.5032e-02,8.0644e-02,7.6918e-02,7.3658e-02,7.0645e-02,6.8059e-02,6.5878e-02,6.3803e-02,6.1693e-02,6.0080e-02,5.8495e-02,5.6977e-02,5.5551e-02,5.4148e-02,5.2943e-02,5.1942e-02,5.1003e-02,4.6416e-02,4.3075e-02,3.9564e-02,3.7684e-02,3.5959e-02,3.4207e-02,3.2898e-02,3.1552e-02,3.0434e-02,2.8412e-02,2.8113e-02,2.7518e-02,2.6791e-02,2.5922e-02,2.5397e-02
1.0414e-01,9.6376e-02,9.0180e-02,8.4983e-02,8.0597e-02,7.6874e-02,7.3615e-02,7.0605e-02,6.8018e-02,6.5839e-02,6.3766e-02,6.1658e-02,6.0048e-02,5.8461e-02,5.6944e-02,5.5516e-02,5.4117e-02,5.2907e-02,5.1911e-02,5.0976e-02,4.6390e-02,4.3049e-02,3.9540e-02,3.7663e-02,3.5942e-02,3.4188e-02,3.2879e-02,3.1532e-02,3.0415e-02,2.8410e-02,2.8096e-02,2.7504e-02,2.6775e-02,2.5910e-02,2.5384e-02
1.0408e-01,9.6320e-02,9.0127e-02,8.4935e-02,8.0550e-02,7.6830e-02,7.3572e-02,7.0565e-02,6.7978e-02,6.5799e-02,6.3729e-02,6.1623e-02,6.0017e-02,5.8427e-02,5.6911e-02,5.5481e-02,5.4085e-02,5.2871e-02,5.1879e-02,5.0948e-02,4.6365e-02,4.3022e-02,3.9518e-02,3.7642e-02,3.5924e-02,3.4170e-02,3.2860e-02,3.1512e-02,3.0397e-02,2.8409e-02,2.8079e-02,2.7489e-02,2.6759e-02,2.5897e-02,2.5370e-02
1.0402e-01,9.6264e-02,9.0075e-02,8.4886e-02,8.0503e-02,7.6786e-02,7.3530e-02,7.0526e-02,6.7937e-02,6.5760e-02,6.3692e-02,6.1588e-02,5.9985e-02,5.8394e-02,5.6878e-02,5.5446e-02,5.4054e-02,5.2836e-02,5.1847e-02,5.0921e-02,4.6340e-02,4.2996e-02,3.9495e-02,3.7622e-02,3.5906e-02,3.4152e-02,3.2841e-02,3.1492e-02,3.0379e-02,2.8409e-02,2.8062e-02,2.7475e-02,2.6743e-02,2.5885e-02,2.5356e-02
1.0396e-01,9.6209e-02,9.0023e-02,8.4838e-02,8.0456e-02,7.6742e-02,7.3487e-02,7.0486e-02,6.7897e-02,6.5720e-02,6.3656e-02,6.1554e-02,5.9954e-02,5.8360e-02,5.6846e-02,5.5411e-02,5.4022e-02,5.2800e-02,5.1816e-02,5.0893e-02,4.6315e-02,4.2969e-02,3.9472e-02,3.7602e-02,3.5889e-02,3.4134e-02,3.2822e-02,3.1472e-02,3.0360e-02,2.8409e-02,2.8045e-02,2.7460e-02,2.6728e-02,2.5873e-02,2.5343e-02
1.0390e-01,9.6153e-02,8.9971e-02,8.4790e-02,8.0409e-02,7.6699e-02,7.3444e-02,7.0447e-02,6.7856e-02,6.5681e-02,6.3619e-02,6.1520e-02,5.9922e-02,5.8327e-02,5.6813e-02,5.5377e-02,5.3991e-02,5.2765e-02,5.1784e-02,5.0866e-02,4.6290e-02,4.2943e-02,3.9450e-02,3.7582e-02,3.5871e-02,3.4116e-02,3.2802e-02,3.1452e-02,3.0342e-02,2.8410e-02,2.8028e-02,2.7446e-02,2.6712e-02,2.5862e-02,2.5330e-02
1.0384e-01,9.6098e-02,8.9919e-02,8.4742e-02,8.0362e-02,7.6655e-02,7.3402e-02,7.0408e-02,6.7816e-02,6.5642e-02,6.3582e-02,6.1486e-02,5.9891e-02,5.8294e-02,5.6780e-02,5.5342e-02,5.3959e-02,5.2730e-02,5.1753e-02,5.0838e-02,4.6265e-02,4.2917e-02,3.9427e-02,3.7562e-02,3.5853e-02,3.4098e-02,3.2783e-02,3.1433e-02,3.0323e-02,2.8412e-02,2.8011e-02,2.7432e-02,2.6697e-02,2.5850e-02,2.5316e-02
1.0378e-01,9.6042e-02,8.9867e-02,8.4693e-02,8.0315e-02,7.6611e-02,7.3359e-02,7.0369e-02,6.7775e-02,6.5602e-02,6.3546e-02,6.1452e-02,5.9859e-02,5.8260e-02,5.6748e-02,5.5307e-02,5.3928e-02,5.2695e-02,5.1722e-02,5.0811e-02,4.6240e-02,4.2891e-02,3.9405e-02,3.7542e-02,3.5836e-02,3.4081e-02,3.2764e-02,3.1413e-02,3.0305e-02,2.8414e-02,2.7994e-02,2.7418e-02,2.6681e-02,2.5838e-02,2.5303e-02
1.0372e-01,9.5987e-02,8.9815e-02,8.4645e-02,8.0268e-02,7.6568e-02,7.3317e-02,7.0330e-02,6.7735e-02,6.5563e-02,6.3509e-02,6.1419e-02,5.9828e-02,5.8227e-02,5.6715e-02,5.5273e-02,5.3897e-02,5.2661e-02,5.1691e-02,5.0783e-02,4.6216e-02,4.2865e-02,3.9383e-02,3.7523e-02,3.5818e-02,3.4063e-02,3.2745e-02,3.1393e-02,3.0286e-02,2.8417e-02,2.7977e-02,2.7404e-02,2.6666e-02,2.5826e-02,2.5290e-02
1.0366e-01,9.5932e-02,8.9763e-02,8.4598e-02,8.0222e-02,7.6525e-02,7.3274e-02,7.0291e-02,6.7695e-02,6.5524e-02,6.3473e-02,6.1386e-02,5.9796e-02,5.8193e-02,5.6683e-02,5.5239e-02,5.3866e-02,5.2626e-02,5.1660e-02,5.0755e-02,4.6191e-02,4.2839e-02,3.9361e-02,3.7504e-02,3.5800e-02,3.4046e-02,3.2726e-02,3.1374e-02,3.0268e-02,2.8421e-02,2.7960e-02,2.7390e-02,2.6651e-02,2.5815e-02,2.5277e-02
1.0360e-01,9.5876e-02,8.9712e-02,8.4550e-02,8.0175e-02,7.6481e-02,7.3232e-02,7.0253e-02,6.7655e-02,6.5484e-02,6.3436e-02,6.1353e-02,5.9765e-02,5.8160e-02,5.6651e-02,5.5204e-02,5.3835e-02,5.2592e-02,5.1629e-02,5.0728e-02,4.6167e-02,4.2813e-02,3.9339e-02,3.7485e-02,3.5783e-02,3.4028e-02,3.2707e-02,3.1354e-02,3.0249e-02,2.8425e-02,2.7943e-02,2.7376e-02,2.6636e-02,2.5803e-02,2.5264e-02
1.0354e-01,9.5821e-02,8.9660e-02,8.4502e-02,8.0129e-02,7.6438e-02,7.3189e-02,7.0214e-02,6.7615e-02,6.5445e-02,6.3400e-02,6.1320e-02,5.9734e-02,5.8127e-02,5.6618e-02,5.5170e-02,5.3804e-02,5.2558e-02,5.1599e-02,5.0700e-02,4.6142e-02,4.2787e-02,3.9317e-02,3.7466e-02,3.5765e-02,3.4011e-02,3.2689e-02,3.1335e-02,3.0230e-02,2.8430e-02,2.7925e-02,2.7362e-02,2.6621e-02,2.5792e-02,2.5251e-02
1.0348e-01,9.5766e-02,8.9609e-02,8.4454e-02,8.0083e-02,7.6395e-02,7.3147e-02,7.0176e-02,6.7575e-02,6.5406e-02,6.3363e-02,6.1287e-02,5.9702e-02,5.8093e-02,5.6586e-02,5.5136e-02,5.3774e-02,5.2525e-02,5.1568e-02,5.0672e-02,4.6118e-02,4.2761e-02,3.9296e-02,3.7447e-02,3.5747e-02,3.3994e-02,3.2670e-02,3.1316e-02,3.0212e-02,2.8435e-02,2.7908e-02,2.7348e-02,2.6607e-02,2.5781e-02,2.5238e-02
1.0342e-01,9.5711e-02,8.9557e-02,8.4407e-02,8.0036e-02,7.6351e-02,7.3105e-02,7.0138e-02,6.7535e-02,6.5366e-02,6.3327e-02,6.1255e-02,5.9671e-02,5.8060e-02,5.6554e-02,5.5102e-02,5.3743e-02,5.2492e-02,5.1538e-02,5.0645e-02,4.6094e-02,4.2735e-02,3.9274e-02,3.7428e-02,3.5729e-02,3.3976e-02,3.2651e-02,3.1297e-02,3.0193e-02,2.8441e-02,2.7891e-02,2.7335e-02,2.6592e-02,2.5769e-02,2.5225e-02
1.0336e-01,9.5657e-02,8.9506e-02,8.4359e-02,7.9990e-02,7.6308e-02,7.3062e-02,7.0100e-02,6.7496e-02,6.5327e-02,6.3291e-02,6.1223e-02,5.9640e-02,5.8027e-02,5.6521e-02,5.5068e-02,5.3712e-02,5.2459e-02,5.1507e-02,5.0617e-02,4.6070e-02,4.2709e-02,3.9253e-02,3.7410e-02,3.5711e-02,3.3959e-02,3.2632e-02,3.1278e-02,3.0174e-02,2.8447e-02,2.7873e-02,2.7321e-02,2.6577e-02,2.5758e-02,2.5212e-02
1.0330e-01,9.5602e-02,8.9455e-02,8.4312e-02,7.9944e-02,7.6265e-02,7.3020e-02,7.0062e-02,6.7456e-02,6.5288e-02,6.3255e-02,6.1191e-02,5.9608e-02,5.7994e-02,5.6489e-02,5.5034e-02,5.3682e-02,5.2426e-02,5.1477e-02,5.0589e-02,4.6046e-02,4.2684e-02,3.9232e-02,3.7392e-02,3.5693e-02,3.3942e-02,3.2613e-02,3.1259e-02,3.0156e-02,2.8453e-02,2.7856e-02,2.7307e-02,2.6563e-02,2.5747e-02,2.5200e-02
