# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.2292e-01,1.1385e-01,1.0650e-01,1.0037e-01,9.5261e-02,9.0798e-02,8.6921e-02,8.3483e-02,8.0431e-02,7.7740e-02,7.5255e-02,7.3029e-02,7.0954e-02,6.9035e-02,6.7247e-02,6.5696e-02,6.4089e-02,6.2606e-02,6.1289e-02,6.0126e-02,5.4445e-02,5.0451e-02,4.7553e-02,4.4674e-02,4.2456e-02,4.0427e-02,3.8198e-02,3.7198e-02,3.5884e-02,3.4645e-02,3.3536e-02,3.2606e-02,3.1753e-02,3.0812e-02,3.0071e-02
1.2284e-01,1.1377e-01,1.0642e-01,1.0030e-01,9.5196e-02,9.0736e-02,8.6861e-02,8.3426e-02,8.0376e-02,7.7686e-02,7.5203e-02,7.2981e-02,7.0905e-02,6.8987e-02,6.7201e-02,6.5651e-02,6.4048e-02,6.2565e-02,6.1245e-02,6.0083e-02,5.4406e-02,5.0419e-02,4.7518e-02,4.4641e-02,4.2430e-02,4.0390e-02,3.8174e-02,3.7173e-02,3.5871e-02,3.4622e-02,3.3511e-02,3.2585e-02,3.1731e-02,3.0794e-02,3.0050e-02
1.2275e-01,1.1369e-01,1.0635e-01,1.0024e-01,9.5131e-02,9.0674e-02,8.6802e-02,8.3369e-02,8.0321e-02,7.7633e-02,7.5150e-02,7.2932e-02,7.0857e-02,6.8938e-02,6.7155e-02,6.5606e-02,6.4006e-02,6.2524e-02,6.1201e-02,6.0039e-02,5.4367e-02,5.0387e-02,4.7483e-02,4.4609e-02,4.2403e-02,4.0353e-02,3.8151e-02,3.7147e-02,3.5856e-02,3.4599e-02,3.3486e-02,3.2564e-02,3.1709e-02,3.0775e-02,3.0029e-02
1.2267e-01,1.1361e-01,1.0628e-01,1.0017e-01,9.5066e-02,9.0613e-02,8.6743e-02,8.3312e-02,8.0266e-02,7.7579e-02,7.5098e-02,7.2884e-02,7.0808e-02,6.8890e-02,6.7108e-02,6.5561e-02,6.3965e-02,6.2483e-02,6.1157e-02,5.9995e-02,5.4328e-02,5.0355e-02,4.7448e-02,4.4576e-02,4.2376e-02,4.0317e-02,3.8128e-02,3.7122e-02,3.5842e-02,3.4576e-02,3.3461e-02,3.2543e-02,3.1688e-02,3.0757e-02,3.0008e-02
1.2259e-01,1.1354e-01,1.0621e-01,1.0010e-01,9.5002e-02,9.0551e-02,8.6684e-02,8.3255e-02,8.0212e-02,7.7526e-02,7.5046e-02,7.2836e-02,7.0760e-02,6.8841e-02,6.7062e-02,6.5516e-02,6.3923e-02,6.2442e-02,6.1113e-02,5.9952e-02,5.4289e-02,5.0324e-02,4.7413e-02,4.4544e-02,4.2349e-02,4.0280e-02,3.8105e-02,3.7096e-02,3.5827e-02,3.4554e-02,3.3436e-02,3.2521e-02,3.1666e-02,3.0738e-02,2.9987e-02
1.2250e-01,1.1346e-01,1.0613e-01,1.0003e-01,9.4937e-02,9.0490e-02,8.6625e-02,8.3198e-02,8.0157e-02,7.7473e-02,7.4994e-02,7.2788e-02,7.0712e-02,6.8793e-02,6.7016e-02,6.5471e-02,6.3882e-02,6.2401e-02,6.1070e-02,5.9908e-02,5.4250e-02,5.0292e-02,4.7379e-02,4.4512e-02,4.2322e-02,4.0243e-02,3.8082e-02,3.7071e-02,3.5812e-02,3.4531e-02,3.3411e-02,3.2500e-02,3.1644e-02,3.0720e-02,2.9966e-02
1.2242e-01,1.1338e-01,1.0606e-01,9.9965e-02,9.4873e-02,9.0429e-02,8.6566e-02,8.3142e-02,8.0103e-02,7.7420e-02,7.4942e-02,7.2739e-02,7.0664e-02,6.8744e-02,6.6970e-02,6.5426e-02,6.3841e-02,6.2360e-02,6.1027e-02,5.9865e-02,5.4211e-02,5.0261e-02,4.7344e-02,4.4479e-02,4.2295e-02,4.0207e-02,3.8058e-02,3.7045e-02,3.5797e-02,3.4509e-02,3.3386e-02,3.2478e-02,3.1623e-02,3.0702e-02,2.9945e-02
1.2234e-01,1.1330e-01,1.0599e-01,9.9898e-02,9.4808e-02,9.0368e-02,8.6508e-02,8.3085e-02,8.0049e-02,7.7367e-02,7.4890e-02,7.2691e-02,7.0616e-02,6.8696e-02,6.6924e-02,6.5381e-02,6.3800e-02,6.2320e-02,6.0984e-02,5.9821e-02,5.4173e-02,5.0231e-02,4.7309e-02,4.4447e-02,4.2267e-02,4.0170e-02,3.8035e-02,3.7020e-02,3.5781e-02,3.4487e-02,3.3361e-02,3.2456e-02,3.1601e-02,3.0684e-02,2.9925e-02
1.2225e-01,1.1323e-01,1.0592e-01,9.9831e-02,9.4744e-02,9.0307e-02,8.6449e-02,8.3029e-02,7.9996e-02,7.7314e-02,7.4838e-02,7.2643e-02,7.0569e-02,6.8648e-02,6.6878e-02,6.5336e-02,6.3759e-02,6.2279e-02,6.0941e-02,5.9778e-02,5.4134e-02,5.0200e-02,4.7274e-02,4.4415e-02,4.2240e-02,4.0133e-02,3.8012e-02,3.6995e-02,3.5765e-02,3.4465e-02,3.3337e-02,3.2435e-02,3.1580e-02,3.0666e-02,2.9904e-02
1.2217e-01,1.1315e-01,1.0584e-01,9.9763e-02,9.4680e-02,9.0246e-02,8.6391e-02,8.2972e-02,7.9942e-02,7.7261e-02,7.4787e-02,7.2595e-02,7.0521e-02,6.8600e-02,6.6833e-02,6.5290e-02,6.3718e-02,6.2239e-02,6.0899e-02,5.9734e-02,5.4096e-02,5.0170e-02,4.7240e-02,4.4383e-02,4.2213e-02,4.0096e-02,3.7989e-02,3.6969e-02,3.5749e-02,3.4442e-02,3.3312e-02,3.2413e-02,3.1559e-02,3.0648e-02,2.9883e-02
1.2209e-01,1.1307e-01,1.0577e-01,9.9696e-02,9.4616e-02,9.0185e-02,8.6333e-02,8.2916e-02,7.9889e-02,7.7209e-02,7.4735e-02,7.2547e-02,7.0474e-02,6.8551e-02,6.6787e-02,6.5245e-02,6.3678e-02,6.2198e-02,6.0857e-02,5.9691e-02,5.4058e-02,5.0140e-02,4.7205e-02,4.4351e-02,4.2185e-02,4.0060e-02,3.7966e-02,3.6944e-02,3.5732e-02,3.4420e-02,3.3288e-02,3.2391e-02,3.1537e-02,3.0630e-02,2.9863e-02
1.2201e-01,1.1300e-01,1.0570e-01,9.9629e-02,9.4552e-02,9.0125e-02,8.6274e-02,8.2860e-02,7.9836e-02,7.7156e-02,7.4684e-02,7.2498e-02,7.0426e-02,6.8503e-02,6.6742e-02,6.5200e-02,6.3637e-02,6.2158e-02,6.0815e-02,5.9647e-02,5.4020e-02,5.0111e-02,4.7171e-02,4.4319e-02,4.2157e-02,4.0023e-02,3.7943e-02,3.6919e-02,3.5715e-02,3.4398e-02,3.3264e-02,3.2369e-02,3.1516e-02,3.0612e-02,2.9842e-02
1.2192e-01,1.1292e-01,1.0563e-01,9.9563e-02,9.4488e-02,9.0064e-02,8.6216e-02,8.2804e-02,7.9783e-02,7.7104e-02,7.4632e-02,7.2450e-02,7.0379e-02,6.8455e-02,6.6696e-02,6.5155e-02,6.3596e-02,6.2118e-02,6.0773e-02,5.9604e-02,5.3982e-02,5.0081e-02,4.7136e-02,4.4287e-02,4.2130e-02,3.9986e-02,3.7920e-02,3.6893e-02,3.5697e-02,3.4376e-02,3.3240e-02,3.2347e-02,3.1494e-02,3.0594e-02,2.9822e-02
1.2184e-01,1.1284e-01,1.0556e-01,9.9496e-02,9.4425e-02,9.0004e-02,8.6158e-02,8.2748e-02,7.9730e-02,7.7051e-02,7.4581e-02,7.2402e-02,7.0332e-02,6.8407e-02,6.6651e-02,6.5109e-02,6.3556e-02,6.2078e-02,6.0732e-02,5.9561e-02,5.3944e-02,5.0052e-02,4.7102e-02,4.4255e-02,4.2102e-02,3.9950e-02,3.7898e-02,3.6868e-02,3.5679e-02,3.4354e-02,3.3216e-02,3.2325e-02,3.1473e-02,3.0576e-02,2.9801e-02
1.2176e-01,1.1277e-01,1.0548e-01,9.9430e-02,9.4361e-02,8.9944e-02,8.6101e-02,8.2692e-02,7.9677e-02,7.6999e-02,7.4530e-02,7.2354e-02,7.0285e-02,6.8359e-02,6.6605e-02,6.5064e-02,6.3515e-02,6.2038e-02,6.0691e-02,5.9517e-02,5.3907e-02,5.0023e-02,4.7068e-02,4.4223e-02,4.2074e-02,3.9913e-02,3.7875e-02,3.6843e-02,3.5661e-02,3.4333e-02,3.3192e-02,3.2303e-02,3.1452e-02,3.0558e-02,2.9781e-02
1.2168e-01,1.1269e-01,1.0541e-01,9.9363e-02,9.4298e-02,8.9884e-02,8.6043e-02,8.2637e-02,7.9625e-02,7.6947e-02,7.4479e-02,7.2306e-02,7.0238e-02,6.8311e-02,6.6560e-02,6.5019e-02,6.3475e-02,6.1999e-02,6.0650e-02,5.9474e-02,5.3870e-02,4.9995e-02,4.7034e-02,4.4192e-02,4.2045e-02,3.9877e-02,3.7852e-02,3.6818e-02,3.5643e-02,3.4311e-02,3.3169e-02,3.2281e-02,3.1431e-02,3.0540e-02,2.9761e-02
1.2160e-01,1.1262e-01,1.0534e-01,9.9297e-02,9.4235e-02,8.9824e-02,8.5985e-02,8.2581e-02,7.9572e-02,7.6895e-02,7.4428e-02,7.2258e-02,7.0191e-02,6.8263e-02,6.6515e-02,6.4973e-02,6.3435e-02,6.1959e-02,6.0610e-02,5.9431e-02,5.3832e-02,4.9966e-02,4.6999e-02,4.4160e-02,4.2017e-02,3.9840e-02,3.7829e-02,3.6792e-02,3.5624e-02,3.4289e-02,3.3145e-02,3.2259e-02,3.1410e-02,3.0522e-02,2.9740e-02
1.2152e-01,1.1254e-01,1.0527e-01,9.9231e-02,9.4172e-02,8.9764e-02,8.5928e-02,8.2526e-02,7.9520e-02,7.6843e-02,7.4378e-02,7.2210e-02,7.0145e-02,6.8215e-02,6.6470e-02,6.4928e-02,6.3394e-02,6.1919e-02,6.0569e-02,5.9388e-02,5.3796e-02,4.9938e-02,4.6965e-02,4.4128e-02,4.1989e-02,3.9804e-02,3.7806e-02,3.6767e-02,3.5605e-02,3.4267e-02,3.3122e-02,3.2237e-02,3.1389e-02,3.0504e-02,2.9720e-02
1.2144e-01,1.1247e-01,1.0520e-01,9.9165e-02,9.4109e-02,8.9704e-02,8.5870e-02,8.2470e-02,7.9468e-02,7.6791e-02,7.4327e-02,7.2162e-02,7.0098e-02,6.8167e-02,6.6425e-02,6.4882e-02,6.3354e-02,6.1880e-02,6.0530e-02,5.9345e-02,5.3759e-02,4.9910e-02,4.6931e-02,4.4097e-02,4.1960e-02,3.9768e-02,3.7784e-02,3.6742e-02,3.5586e-02,3.4246e-02,3.3098e-02,3.2214e-02,3.1367e-02,3.0487e-02,2.9700e-02
1.2135e-01,1.1239e-01,1.0513e-01,9.9099e-02,9.4046e-02,8.9644e-02,8.5813e-02,8.2415e-02,7.9416e-02,7.6740e-02,7.4276e-02,7.2114e-02,7.0052e-02,6.8120e-02,6.6380e-02,6.4837e-02,6.3314e-02,6.1841e-02,6.0490e-02,5.9302e-02,5.3722e-02,4.9882e-02,4.6897e-02,4.4065e-02,4.1931e-02,3.9732e-02,3.7761e-02,3.6716e-02,3.5566e-02,3.4224e-02,3.3075e-02,3.2192e-02,3.1346e-02,3.0469e-02,2.9680e-02
1.2127e-01,1.1232e-01,1.0506e-01,9.9034e-02,9.3983e-02,8.9585e-02,8.5756e-02,8.2360e-02,7.9365e-02,7.6688e-02,7.4226e-02,7.2066e-02,7.0005e-02,6.8072e-02,6.6336e-02,6.4791e-02,6.3274e-02,6.1801e-02,6.0451e-02,5.9259e-02,5.3686e-02,4.9855e-02,4.6864e-02,4.4034e-02,4.1902e-02,3.9696e-02,3.7738e-02,3.6691e-02,3.5547e-02,3.4202e-02,3.3052e-02,3.2170e-02,3.1325e-02,3.0451e-02,2.9660e-02
1.2119e-01,1.1224e-01,1.0499e-01,9.8968e-02,9.3921e-02,8.9526e-02,8.5699e-02,8.2305e-02,7.9313e-02,7.6637e-02,7.4176e-02,7.2018e-02,6.9959e-02,6.8024e-02,6.6291e-02,6.4746e-02,6.3234e-02,6.1762e-02,6.0412e-02,5.9216e-02,5.3649e-02,4.9827e-02,4.6830e-02,4.4003e-02,4.1873e-02,3.9661e-02,3.7716e-02,3.6666e-02,3.5526e-02,3.4181e-02,3.3029e-02,3.2147e-02,3.1304e-02,3.0433e-02,2.9640e-02
1.2111e-01,1.1217e-01,1.0492e-01,9.8903e-02,9.3858e-02,8.9466e-02,8.5642e-02,8.2250e-02,7.9262e-02,7.6585e-02,7.4126e-02,7.1970e-02,6.9913e-02,6.7977e-02,6.6247e-02,6.4700e-02,6.3194e-02,6.1723e-02,6.0373e-02,5.9174e-02,5.3613e-02,4.9800e-02,4.6796e-02,4.3971e-02,4.1844e-02,3.9625e-02,3.7693e-02,3.6641e-02,3.5506e-02,3.4159e-02,3.3006e-02,3.2125e-02,3.1283e-02,3.0415e-02,2.9620e-02
1.2103e-01,1.1209e-01,1.0485e-01,9.8837e-02,9.3796e-02,8.9407e-02,8.5585e-02,8.2195e-02,7.9211e-02,7.6534e-02,7.4076e-02,7.1922e-02,6.9867e-02,6.7929e-02,6.6202e-02,6.4655e-02,6.3154e-02,6.1684e-02,6.0334e-02,5.9131e-02,5.3577e-02,4.9773e-02,4.6763e-02,4.3940e-02,4.1815e-02,3.9590e-02,3.7671e-02,3.6615e-02,3.5485e-02,3.4138e-02,3.2984e-02,3.2102e-02,3.1263e-02,3.0397e-02,2.9600e-02
1.2095e-01,1.1202e-01,1.0478e-01,9.8772e-02,9.3734e-02,8.9348e-02,8.5529e-02,8.2141e-02,7.9159e-02,7.6483e-02,7.4026e-02,7.1874e-02,6.9821e-02,6.7882e-02,6.6158e-02,6.4609e-02,6.3114e-02,6.1645e-02,6.0296e-02,5.9089e-02,5.3542e-02,4.9746e-02,4.6729e-02,4.3909e-02,4.1785e-02,3.9555e-02,3.7648e-02,3.6590e-02,3.5465e-02,3.4117e-02,3.2961e-02,3.2079e-02,3.1242e-02,3.0379e-02,2.9580e-02
1.2087e-01,1.1194e-01,1.0471e-01,9.8707e-02,9.3672e-02,8.9289e-02,8.5472e-02,8.2086e-02,7.9108e-02,7.6432e-02,7.3976e-02,7.1826e-02,6.9775e-02,6.7834e-02,6.6113e-02,6.4564e-02,6.3075e-02,6.1606e-02,6.0258e-02,5.9046e-02,5.3506e-02,4.9719e-02,4.6696e-02,4.3878e-02,4.1755e-02,3.9521e-02,3.7626e-02,3.6565e-02,3.5443e-02,3.4095e-02,3.2938e-02,3.2057e-02,3.1221e-02,3.0361e-02,2.9560e-02
1.2079e-01,1.1187e-01,1.0464e-01,9.8642e-02,9.3610e-02,8.9231e-02,8.5416e-02,8.2032e-02,7.9058e-02,7.6381e-02,7.3926e-02,7.1778e-02,6.9729e-02,6.7787e-02,6.6069e-02,6.4518e-02,6.3035e-02,6.1567e-02,6.0220e-02,5.9004e-02,5.3471e-02,4.9693e-02,4.6663e-02,4.3847e-02,4.1726e-02,3.9486e-02,3.7603e-02,3.6539e-02,3.5422e-02,3.4074e-02,3.2916e-02,3.2034e-02,3.1200e-02,3.0343e-02,2.9541e-02
1.2071e-01,1.1179e-01,1.0457e-01,9.8578e-02,9.3548e-02,8.9172e-02,8.5359e-02,8.1977e-02,7.9007e-02,7.6330e-02,7.3877e-02,7.1730e-02,6.9684e-02,6.7740e-02,6.6025e-02,6.4472e-02,6.2995e-02,6.1528e-02,6.0182e-02,5.8962e-02,5.3436e-02,4.9666e-02,4.6629e-02,4.3816e-02,4.1696e-02,3.9452e-02,3.7581e-02,3.6514e-02,3.5400e-02,3.4053e-02,3.2894e-02,3.2011e-02,3.1179e-02,3.0325e-02,2.9521e-02
1.2063e-01,1.1172e-01,1.0450e-01,9.8513e-02,9.3486e-02,8.9113e-02,8.5303e-02,8.1923e-02,7.8956e-02,7.6279e-02,7.3828e-02,7.1683e-02,6.9638e-02,6.7692e-02,6.5981e-02,6.4427e-02,6.2955e-02,6.1489e-02,6.0145e-02,5.8919e-02,5.3401e-02,4.9640e-02,4.6596e-02,4.3785e-02,4.1665e-02,3.9418e-02,3.7558e-02,3.6489e-02,3.5379e-02,3.4031e-02,3.2872e-02,3.1989e-02,3.1158e-02,3.0307e-02,2.9502e-02
1.2055e-01,1.1165e-01,1.0443e-01,9.8449e-02,9.3425e-02,8.9055e-02,8.5247e-02,8.1869e-02,7.8906e-02,7.6228e-02,7.3778e-02,7.1635e-02,6.9593e-02,6.7645e-02,6.5937e-02,6.4382e-02,6.2916e-02,6.1451e-02,6.0108e-02,5.8877e-02,5.3366e-02,4.9614e-02,4.6564e-02,4.3754e-02,4.1635e-02,3.9384e-02,3.7536e-02,3.6463e-02,3.5357e-02,3.4010e-02,3.2849e-02,3.1966e-02,3.1138e-02,3.0289e-02,2.9482e-02
1.2048e-01,1.1157e-01,1.0436e-01,9.8384e-02,9.3363e-02,8.8997e-02,8.5191e-02,8.1815e-02,7.8856e-02,7.6178e-02,7.3729e-02,7.1587e-02,6.9547e-02,6.7598e-02,6.5893e-02,6.4336e-02,6.2876e-02,6.1412e-02,6.0071e-02,5.8835e-02,5.3332e-02,4.9588e-02,4.6531e-02,4.3723e-02,4.1605e-02,3.9350e-02,3.7514e-02,3.6438e-02,3.5334e-02,3.3989e-02,3.2827e-02,3.1943e-02,3.1117e-02,3.0271e-02,2.9463e-02
1.2040e-01,1.1150e-01,1.0429e-01,9.8320e-02,9.3302e-02,8.8939e-02,8.5135e-02,8.1761e-02,7.8805e-02,7.6127e-02,7.3680e-02,7.1540e-02,6.9502e-02,6.7551e-02,6.5849e-02,6.4291e-02,6.2837e-02,6.1373e-02,6.0034e-02,5.8794e-02,5.3297e-02,4.9562e-02,4.6498e-02,4.3692e-02,4.1574e-02,3.9317e-02,3.7492e-02,3.6413e-02,3.5312e-02,3.3968e-02,3.2806e-02,3.1920e-02,3.1096e-02,3.0252e-02,2.9443e-02
1.2032e-01,1.1143e-01,1.0422e-01,9.8256e-02,9.3240e-02,8.8880e-02,8.5079e-02,8.1707e-02,7.8755e-02,7.6077e-02,7.3631e-02,7.1492e-02,6.9457e-02,6.7504e-02,6.5805e-02,6.4245e-02,6.2797e-02,6.1335e-02,5.9997e-02,5.8752e-02,5.3263e-02,4.9536e-02,4.6466e-02,4.3661e-02,4.1544e-02,3.9284e-02,3.7469e-02,3.6387e-02,3.5289e-02,3.3947e-02,3.2784e-02,3.1897e-02,3.1076e-02,3.0234e-02,2.9424e-02
1.2024e-01,1.1135e-01,1.0415e-01,9.8192e-02,9.3179e-02,8.8822e-02,8.5023e-02,8.1653e-02,7.8705e-02,7.6027e-02,7.3582e-02,7.1445e-02,6.9412e-02,6.7458e-02,6.5762e-02,6.4200e-02,6.2758e-02,6.1296e-02,5.9961e-02,5.8710e-02,5.3229e-02,4.9510e-02,4.6433e-02,4.3631e-02,4.1513e-02,3.9251e-02,3.7447e-02,3.6362e-02,3.5267e-02,3.3925e-02,3.2762e-02,3.1874e-02,3.1055e-02,3.0215e-02,2.9405e-02
1.2016e-01,1.1128e-01,1.0408e-01,9.8128e-02,9.3118e-02,8.8765e-02,8.4968e-02,8.1600e-02,7.8655e-02,7.5976e-02,7.3534e-02,7.1397e-02,6.9367e-02,6.7411e-02,6.5718e-02,6.4155e-02,6.2718e-02,6.1258e-02,5.9925e-02,5.8669e-02,5.3195e-02,4.9485e-02,4.6401e-02,4.3600e-02,4.1482e-02,3.9218e-02,3.7425e-02,3.6337e-02,3.5244e-02,3.3904e-02,3.2741e-02,3.1851e-02,3.1034e-02,3.0197e-02,2.9386e-02
1.2008e-01,1.1121e-01,1.0401e-01,9.8064e-02,9.3057e-02,8.8707e-02,8.4912e-02,8.1546e-02,7.8606e-02,7.5926e-02,7.3485e-02,7.1350e-02,6.9322e-02,6.7364e-02,6.5675e-02,6.4110e-02,6.2679e-02,6.1220e-02,5.9888e-02,5.8628e-02,5.3162e-02,4.9459e-02,4.6369e-02,4.3569e-02,4.1451e-02,3.9186e-02,3.7403e-02,3.6311e-02,3.5221e-02,3.3883e-02,3.2719e-02,3.1828e-02,3.1014e-02,3.0178e-02,2.9366e-02
1.2000e-01,1.1113e-01,1.0394e-01,9.8001e-02,9.2997e-02,8.8649e-02,8.4857e-02,8.1493e-02,7.8556e-02,7.5876e-02,7.3437e-02,7.1302e-02,6.9278e-02,6.7318e-02,6.5631e-02,6.4065e-02,6.2640e-02,6.1181e-02,5.9853e-02,5.8586e-02,5.3128e-02,4.9434e-02,4.6337e-02,4.3539e-02,4.1420e-02,3.9154e-02,3.7381e-02,3.6286e-02,3.5197e-02,3.3862e-02,3.2698e-02,3.1805e-02,3.0993e-02,3.0159e-02,2.9347e-02
1.1992e-01,1.1106e-01,1.0388e-01,9.7937e-02,9.2936e-02,8.8592e-02,8.4802e-02,8.1440e-02,7.8507e-02,7.5826e-02,7.3389e-02,7.1255e-02,6.9233e-02,6.7271e-02,6.5588e-02,6.4020e-02,6.2600e-02,6.1143e-02,5.9817e-02,5.8545e-02,5.3095e-02,4.9409e-02,4.6305e-02,4.3508e-02,4.1389e-02,3.9122e-02,3.7359e-02,3.6261e-02,3.5174e-02,3.3841e-02,3.2677e-02,3.1782e-02,3.0973e-02,3.0140e-02,2.9328e-02
1.1985e-01,1.1099e-01,1.0381e-01,9.7874e-02,9.2876e-02,8.8534e-02,8.4747e-02,8.1386e-02,7.8457e-02,7.5777e-02,7.3341e-02,7.1208e-02,6.9188e-02,6.7225e-02,6.5545e-02,6.3975e-02,6.2561e-02,6.1105e-02,5.9781e-02,5.8504e-02,5.3062e-02,4.9383e-02,4.6273e-02,4.3478e-02,4.1357e-02,3.9090e-02,3.7337e-02,3.6236e-02,3.5150e-02,3.3820e-02,3.2656e-02,3.1759e-02,3.0952e-02,3.0121e-02,2.9309e-02
1.1977e-01,1.1092e-01,1.0374e-01,9.7811e-02,9.2815e-02,8.8477e-02,8.4692e-02,8.1333e-02,7.8408e-02,7.5727e-02,7.3293e-02,7.1161e-02,6.9144e-02,6.7179e-02,6.5502e-02,6.3930e-02,6.2522e-02,6.1066e-02,5.9746e-02,5.8464e-02,5.3029e-02,4.9358e-02,4.6242e-02,4.3447e-02,4.1326e-02,3.9059e-02,3.7314e-02,3.6210e-02,3.5126e-02,3.3799e-02,3.2635e-02,3.1736e-02,3.0932e-02,3.0102e-02,2.9290e-02
1.1969e-01,1.1084e-01,1.0367e-01,9.7747e-02,9.2755e-02,8.8420e-02,8.4637e-02,8.1280e-02,7.8358e-02,7.5677e-02,7.3245e-02,7.1114e-02,6.9100e-02,6.7133e-02,6.5459e-02,6.3885e-02,6.2482e-02,6.1028e-02,5.9710e-02,5.8423e-02,5.2996e-02,4.9333e-02,4.6210e-02,4.3417e-02,4.1295e-02,3.9028e-02,3.7293e-02,3.6185e-02,3.5102e-02,3.3778e-02,3.2614e-02,3.1713e-02,3.0911e-02,3.0083e-02,2.9272e-02
1.1961e-01,1.1077e-01,1.0360e-01,9.7684e-02,9.2695e-02,8.8363e-02,8.4582e-02,8.1228e-02,7.8309e-02,7.5628e-02,7.3197e-02,7.1067e-02,6.9055e-02,6.7087e-02,6.5416e-02,6.3841e-02,6.2443e-02,6.0990e-02,5.9675e-02,5.8383e-02,5.2963e-02,4.9308e-02,4.6179e-02,4.3386e-02,4.1263e-02,3.8997e-02,3.7271e-02,3.6160e-02,3.5078e-02,3.3757e-02,3.2593e-02,3.1690e-02,3.0891e-02,3.0064e-02,2.9253e-02
1.1954e-01,1.1070e-01,1.0353e-01,9.7621e-02,9.2635e-02,8.8306e-02,8.4527e-02,8.1175e-02,7.8260e-02,7.5578e-02,7.3149e-02,7.1020e-02,6.9011e-02,6.7041e-02,6.5373e-02,6.3796e-02,6.2404e-02,6.0952e-02,5.9640e-02,5.8342e-02,5.2931e-02,4.9283e-02,4.6148e-02,4.3356e-02,4.1232e-02,3.8966e-02,3.7249e-02,3.6134e-02,3.5054e-02,3.3736e-02,3.2572e-02,3.1667e-02,3.0870e-02,3.0044e-02,2.9234e-02
1.1946e-01,1.1063e-01,1.0347e-01,9.7559e-02,9.2575e-02,8.8249e-02,8.4472e-02,8.1122e-02,7.8211e-02,7.5529e-02,7.3102e-02,7.0973e-02,6.8967e-02,6.6995e-02,6.5330e-02,6.3752e-02,6.2365e-02,6.0914e-02,5.9605e-02,5.8302e-02,5.2898e-02,4.9258e-02,4.6117e-02,4.3326e-02,4.1200e-02,3.8936e-02,3.7227e-02,3.6109e-02,3.5030e-02,3.3715e-02,3.2552e-02,3.1643e-02,3.0850e-02,3.0025e-02,2.9215e-02
1.1938e-01,1.1056e-01,1.0340e-01,9.7496e-02,9.2515e-02,8.8192e-02,8.4418e-02,8.1069e-02,7.8162e-02,7.5480e-02,7.3054e-02,7.0926e-02,6.8923e-02,6.6950e-02,6.5287e-02,6.3708e-02,6.2326e-02,6.0876e-02,5.9571e-02,5.8262e-02,5.2866e-02,4.9233e-02,4.6086e-02,4.3295e-02,4.1168e-02,3.8906e-02,3.7205e-02,3.6084e-02,3.5006e-02,3.3694e-02,3.2531e-02,3.1620e-02,3.0830e-02,3.0005e-02,2.9197e-02
1.1930e-01,1.1049e-01,1.0333e-01,9.7433e-02,9.2455e-02,8.8136e-02,8.4363e-02,8.1017e-02,7.8113e-02,7.5431e-02,7.3007e-02,7.0879e-02,6.8879e-02,6.6904e-02,6.5244e-02,6.3664e-02,6.2286e-02,6.0837e-02,5.9536e-02,5.8222e-02,5.2834e-02,4.9208e-02,4.6056e-02,4.3265e-02,4.1137e-02,3.8876e-02,3.7183e-02,3.6059e-02,3.4981e-02,3.3673e-02,3.2511e-02,3.1597e-02,3.0809e-02,2.9985e-02,2.9178e-02
1.1923e-01,1.1041e-01,1.0326e-01,9.7371e-02,9.2396e-02,8.8079e-02,8.4309e-02,8.0965e-02,7.8065e-02,7.5382e-02,7.2960e-02,7.0832e-02,6.8836e-02,6.6859e-02,6.5202e-02,6.3620e-02,6.2247e-02,6.0799e-02,5.9501e-02,5.8182e-02,5.2802e-02,4.9184e-02,4.6025e-02,4.3235e-02,4.1105e-02,3.8847e-02,3.7161e-02,3.6033e-02,3.4957e-02,3.3652e-02,3.2490e-02,3.1574e-02,3.0789e-02,2.9965e-02,2.9160e-02
1.1915e-01,1.1034e-01,1.0320e-01,9.7308e-02,9.2336e-02,8.8023e-02,8.4255e-02,8.0912e-02,7.8016e-02,7.5333e-02,7.2913e-02,7.0786e-02,6.8792e-02,6.6814e-02,6.5159e-02,6.3576e-02,6.2208e-02,6.0761e-02,5.9467e-02,5.8143e-02,5.2770e-02,4.9159e-02,4.5995e-02,4.3205e-02,4.1073e-02,3.8817e-02,3.7139e-02,3.6008e-02,3.4932e-02,3.3631e-02,3.2470e-02,3.1551e-02,3.0768e-02,2.9945e-02,2.9141e-02
1.1907e-01,1.1027e-01,1.0313e-01,9.7246e-02,9.2277e-02,8.7966e-02,8.4201e-02,8.0860e-02,7.7967e-02,7.5284e-02,7.2866e-02,7.0739e-02,6.8748e-02,6.6768e-02,6.5117e-02,6.3532e-02,6.2169e-02,6.0723e-02,5.9432e-02,5.8104e-02,5.2739e-02,4.9134e-02,4.5965e-02,4.3175e-02,4.1041e-02,3.8789e-02,3.7118e-02,3.5983e-02,3.4907e-02,3.3610e-02,3.2450e-02,3.1527e-02,3.0748e-02,2.9925e-02,2.9123e-02
